headline_text,article_url,article_preview,date,author
"iHeart Radio nominees: Justin Bieber, Olivia Rodrigo and Ariana Grande get nods as ABBA is recognized for their comeback album",/tvshowbiz/article-10448307/iHeart-Radio-nominees-Justin-Bieber-Olivia-Rodrigo-Ariana-Grande-nods.html,"Justin Bieber was nominated in several categories. The 2022 iHeartRadio Music Awards will air live from the Shrine Auditorium in Los Angeles, on Tuesday, March 22 on FOX.",2022-01-27 14:55:52,Heidi Parker For Dailymail.com
'Think I'm still in shock': Yazmin Oukhellou reveals she was punched in the face in Dubai in horror incident,/tvshowbiz/article-10448387/Yazmin-Oukhellou-reveals-punched-face-Dubai-horror-incident.html,Yazmin Oukhellou has revealed she was punched in the face during an outing to Dubai's Cove Beach on Wednesday.,2022-01-27 14:59:23,Eve Buckland For Mailonline
Love Island's Francesca Allen displays her jaw-dropping figure in blue bikini as she shows off sparkling engagement ring while soaking up the sun in Dubai,/tvshowbiz/article-10448375/Love-Islands-Francesca-Allen-displays-jaw-dropping-figure-blue-bikini.html,"The reality star, 26, has been on cloud nine ever since her boyfriend Ed Crossan popped the question in December.",2022-01-27 15:01:51,Sean O'grady For Mailonline
Mel C reveals she's writing her first ever autobiography where she will reflect on her Spice Girls years and the 'huge obstacles I've managed to overcome',/tvshowbiz/article-10448557/Mel-C-reveals-shes-writing-autobiography.html,"Mel C has announced the exciting news that she is writing her first ever autobiography, lifting the lid on her Spice Girls years and life after the band. ",2022-01-27 15:23:29,Joanna Crawley For Mailonline
NME Awards 2022: Nominations,/tvshowbiz/fb-10448605/NME-Awards-2022-Nominations.html,NME Awards 2022: Nominations,2022-01-27 15:36:54,"
        January 27th 2022, 3:36:54 pm
      "
And Just Like That SPOILER: 'You know the Holocaust is a hoax?' Anthony's new beau makes shocking anti-Semitic jibe during dinner with Charlotte in ill-timed episode aired on Memorial Day,/tvshowbiz/article-10448355/And-Just-Like-Anthonys-new-beau-makes-shocking-anti-semitic-jibe.html,And Just Like That... viewers admitted their jaws dropped when Anthony Marentino brought a Holocaust denier to a Jewish dinner at the York-Goldenblatt's during episode nine.,2022-01-27 15:41:24,Charlotte Dean For Mailonline
Minnie Driver looks casually chic in a white linen dress as she enjoys a getaway to Barbados with her handsome fiancé Addison O'Dea,/tvshowbiz/article-10448451/Minnie-Driver-enjoys-getaway-Barbados-handsome-fianc-Addison-ODea.html,"The actress, 51, looked casually chic in a white linen dress as she stepped out with her beau, 42, after a trip to the Lime Grove Mall in St. James Parish.",2022-01-27 15:48:10,Amelia Wynne For Mailonline
Ex-factor! Khloe Kardashian's former husband Lamar Odom and Travis Barker's ex-wife Shanna Moakler joining Celebrity Big Brother US,/tvshowbiz/article-10448297/Celebrity-Big-Brother-2022-Khloe-Kardashian-ex-Lamar-Odom-Travis-Barker-ex-joining.html,The US version of Celebrity Big Brother is slated to include two stars with strained connections to the Kardashian family. One of them will be Khloe Kardashian's ex-husband Lamar Odom.,2022-01-27 15:52:16,Sameer Suri For Dailymail.com
'That's me at the end': Phillip Schofield reveals he broke down in tears while watching final episode of Ricky Gervais' After Life,/tvshowbiz/article-10448481/Phillip-Schofield-broke-tears-watching-final-episode-Ricky-Gervais-Life.html,"The TV presenter, 49, shared a photo of himself crying on This Morning on Thursday  after watching the finale of the Netflix series.",2022-01-27 15:52:48,Sean O'grady For Mailonline
"Courteney Cox is about to become an empty-nester at age 57: The Friends star says she is 'sad' that daughter Coco, 17, 'can't wait to live on her own'",/tvshowbiz/article-10448515/Courteney-Cox-57-says-nester-teen-goes-college.html,Courteney Cox has a 17-year-old daughter at home named Coco whom she shares with ex-husband David Arquette. But soon Coco will go off to college leaving the Friends actress an empty nester.,2022-01-27 15:54:46,Heidi Parker For Dailymail.com
"Billie Eilish, Sam Fender and Wolf Alice lead the star-studded nominations at the 2022 NME Awards",/tvshowbiz/article-10448507/Billie-Eilish-Sam-Fender-Wolf-Alice-lead-nominations-2022-NME-Awards.html,"Billie Eilish, Sam Fender and Wolf Alice lead the nominations at the upcoming BandLab NME Awards 2022.",2022-01-27 15:55:29,Eve Buckland For Mailonline
Kanye West's team DENIES that he is hiring homeless people to model his new Yeezy x Skid Row Fashion Week,/tvshowbiz/article-10448621/Kanye-West-hiring-homeless-model-new-Yeezy-x-Skid-Row-Fashion-Week-collaboration.html,"'Ye has a deep and solution-oriented commitment to addressing issues surrounding homelessness,' a Yeezy GAP spokesperson said",2022-01-27 15:58:26,Christine Rendon
Olivia Rodrigo is seen in a strapless top while leaving an Italian restaurant with a male friend... before getting several iHeart Radio Awards nods,/tvshowbiz/article-10448617/Olivia-Rodrigo-seen-strapless-leaving-Spotify-party-male-friend.html,"The pop icon, 18, wore a strapless black bustier top with a long green print skirt and platform heels as she exited the Italian restaurant Mother Wolf in Los Angeles.",2022-01-27 16:03:51,Heidi Parker For Dailymail.com
Strictly's Nadiya Bychkova wows in a skimpy bikini as she joins swimsuit-clad Tilly Ramsay and Sara Davies at Tynemouth beach,/tvshowbiz/article-10448303/Strictlys-Nadiya-Bchykova-wows-bikini-joins-swimsuit-clad-Tilly-Ramsay-beach.html,She's rumoured to be dating fellow pro Kai Widdringham.,2022-01-27 16:07:01,Jonathan Rose For Mailonline
'I wanted to throw myself down the stairs': Rita Simons reveals she considered hospitalising herself as she battled depression after her divorce from husband Theo Silveston,/tvshowbiz/article-10448587/Rita-Simons-reveals-considered-hospitalising-battled-depression.html,Rita Simons has revealed she considered 'throwing herself down the stairs' amid her battle with depression. ,2022-01-27 16:16:44,Rebecca Lawrence For Mailonline
Amanda Golden! Star looks typically stylish in a vibrant pussy bow blouse and pencil skirt as she departs Heart radio show,/tvshowbiz/article-10448607/Amanda-Holden-looks-typically-stylish-bright-yellow-ensemble-departs-Heart-radio-show.html,"Amanda Holden, 50, looked a vision in yellow as she departed the Global studios on Thursday after her Heart FM radio show in London.",2022-01-27 16:35:20,Jonathan Rose For Mailonline
RHOSLC's Jennie Nguyen SLAMMED for 'pulling the I have a black friend card' in cringe-worthy Instagram live where she blames her social media team for racist posts,/tvshowbiz/article-10448645/RHOSLC-star-Jennie-Nguyen-SLAMMED-pulling-black-friend-card-apology-video.html,"On Wednesday night, Jennie, 44, appeared with a friend named Michael, a black gay man, who insisted that the reality TV star 'is not a racist.'",2022-01-27 16:40:57,George Stark For Dailymail.com
"Reservoir Dogs actor Michael Madsen says his soldier son Hudson, 26, 'had typical life challenges that people have with finances' but showed no sign of depression before his suspected suicide",/tvshowbiz/article-10448793/We-overwhelmed-grief-pain-Reservoir-Dogs-star-Michael-Madsen-pays-tribute-son-Hudsons-memory-light-died-gunshot-suspected-suicide-26-year-old-soldier-godson-fathers-longtime-collaborator-Quentin-Tarantino.html,"The actor, 64, revealed the last touching text message he received from his son in an statement obtained by The Los Angeles Times .",2022-01-27 16:52:06,Christine Rendon
"Producers Guild Of America nominations: West Side Story, Being The Ricardos, Don't Look Up, Dune and King Richard make the list for Best Movie",/tvshowbiz/article-10448777/Producers-Guild-America-nominations-Ricardo-Dont-Look-Dune-make-list.html,The Producers Guild of America nominations for the Motion Pictures and Television categories were announced on Thursday. And there were many hit films and TV shows on the list.,2022-01-27 16:58:41,Heidi Parker For Dailymail.com
Tilly Ramsay wraps up in a fleece as she joins Max George at their hotel in Newcastle ahead of Strictly live tour,/tvshowbiz/article-10448725/Tilly-Ramsay-joins-Max-George-hotel-Newcastle-ahead-Strictly-live-tour.html,The 20-year-old daughter of Gordon Ramsay donned a Green Bay Packers hoodie which she teamed with a pair of colourful slippers.,2022-01-27 17:02:02,Jonathan Rose For Mailonline
Khloe Kardashian sizzles in nude catsuit as she says 'betrayal rarely comes from your enemies'... after ex Tristan is seen with mystery woman,/tvshowbiz/article-10448669/Khloe-Kardashian-oozes-Revenge-Body-vibes-declares-Betrayal-rarely-comes-enemies.html,Khloe Kardashian brought back the vibes of her old show Revenge Body on her Instagram page this Thursday. The 37-year-old was a blonde bombshell as she showcased her sensationally svelte figure.,2022-01-27 17:06:38,Sameer Suri For Dailymail.com
"'There were so many bad memories in it': Katie Price's daughter Princess, 14, admits she didn't want to move back to her mother's mucky mansion as there was 'a lot of heartache' while they lived there after star reveals renovations ",/tvshowbiz/article-10448689/Katie-Prices-daughter-Princess-14-didnt-want-mothers-mucky-mansion.html,The 14-year-old appears in her mother's new Channel 4 series Katie Price's Mucky Mansion which follows her attempts to renovate the delipidated property.,2022-01-27 17:17:44,Sean O'grady For Mailonline
DOI's Bez reveals he will wed his fiancé Firouzeh Razavi this September and that his Happy Mondays bandmate Shaun Ryder is his best man,/tvshowbiz/article-10448917/DOIs-Bez-reveals-wed-fianc-Firouzeh-Razavi-September.html,"The Happy Mondays star, 57, appeared on Thursday's episode of Lorraine where he discussed his upcoming nuptials.",2022-01-27 17:18:55,Amelia Wynne For Mailonline
Gigi Hadid is a vision in an all-red outfit and bold scarlet lip as she makes her way to a Maybelline photo shoot in NY,/tvshowbiz/article-10448975/Gigi-Hadid-vision-red-outfit-makes-way-Maybelline-photo-shoot-NY.html,Gigi Hadid looked runway ready as she made her way to a Maybelline photo shoot in New York City on Wednesday.,2022-01-27 17:22:22,Sonia Horon For Dailymail.Com
"EXCLUSIVE: Kourtney unfiltered! Eldest Kardashian, 42, shows off her curves in bottom-flashing sheer mini dress - complete with nipple accessory and skimpy red thong bodysuit for lingerie shoot ",/tvshowbiz/article-10449065/Kourtney-Kardashian-brings-va-va-voom-sexy-lingerie-shoot-featuring-NIPPLE-RING-top.html,"The reality star, 42, worked an array of super sexy apparel which left little to the imagination as she posed up a storm in the Hollywood Hills.",2022-01-27 17:30:53,Christine Rendon For Dailymail.com
"Love Island's Anton Danyluk is selling his rustic Edinburgh ranch for £2.5 million - and the luxury home boasts four bedrooms, a private chalet, and 10 ACRES of land",/tvshowbiz/article-10448955/Love-Islands-Anton-Danyluk-selling-four-bedroom-Edinburgh-ranch-2-5-million.html,"The star's bungalow, which sits on a farm spread over 10 acres on the outskirts of Edinburgh, boasts a cosy rustic feel despite its vast size, along with four bedrooms, a pizza oven and a private chalet.",2022-01-27 18:06:38,Laura Fox For Mailonline
Lala Kent SLAMS Randall Emmett's bedroom skills as she says she 'couldn't wait' for sex with her ex-fiancé 'to be over',/tvshowbiz/article-10449099/Lala-Kent-slams-Randall-Emmetts-bedroom-skills-says-wait-sex-over.html,"Lala Kent revealed that she found her sex with her fiance Randall Emmett unsatisfactory. 'I've had sex sober, which I couldn't wait to be over most of the time,' Lala said.",2022-01-27 18:06:46,Ashley Hume For Dailymail.Com
Katie Holmes shows off her elegant street style in a cream coat with matching slacks as she steps out in NYC,/tvshowbiz/article-10449061/Katie-Holmes-shows-elegant-street-style-cream-coat-matching-slacks-NYC.html,She has become known for her elegant street style. And actress and director Katie Holmes showed it off when she was spotted stepping out for a stroll in New York City this Thursday.,2022-01-27 18:27:34,Sameer Suri For Dailymail.com
Chris Noth shops for groceries near his family home in LA after reuniting with wife Tara for the first time since sexual assault allegations by four women,/tvshowbiz/article-10449241/Chris-Noth-shops-groceries-near-family-home-LA-reuniting-wife-Tara.html,Now it seems as though the embattled actor is focusing on family matters as he was seen with a large haul of grocery items while stepping out from his home.,2022-01-27 18:28:36,Tracy Wright For Dailymail.com
Emily Atack slips into clinging leggings and poses on her bed while admitting she 'planned a workout' but 'ended up taking photos of herself',/tvshowbiz/article-10449217/Emily-Atack-slips-clinging-leggings-poses-bed.html,"Emily Atack shared a hilarious confession with her followers on Wednesday, admitting she had 'planned a workout' but ended up 'taking photos of herself instead'.",2022-01-27 18:31:43,Aisha Nozari For Mailonline
'I've been there with a Wilson': Kate Hudson FINALLY admits she dated Owen Wilson during chat with Drew Barrymore who romanced his BROTHER Luke,/tvshowbiz/article-10449047/Kate-Hudson-FINALLY-admits-dated-Owen-Wilson-saying-Ive-there.html,"Kate Hudson dated her You, Me And Dupree co-star Owen Wilson  but has never admitted to it. This week she told pal Drew Barrymore she did indeed romance the star.",2022-01-27 18:33:19,Heidi Parker For Dailymail.com
Ferne McCann 'is planning a part-time move to Dubai to make her romance work with real estate agent boyfriend Lorri Haines' - after going public with the hunk in cosy snaps,/tvshowbiz/article-10449223/Ferne-McCann-moving-Dubai-time-make-romance-work-boyfriend-Lorri-Haines.html,"The former TOWIE star, 31, is allegedly 'head over heels' with the hunk and hopes they can both fly back and forth between the two countries to see each other.",2022-01-27 18:34:12,Laura Fox
